order_id,user_id,order_timestamp,amount
14979,  4937  ,  2024-07-12  ,abc
16583,1579,2022-11-15 00:00:00,
11787,,  2023-01-26  ,  1500  
12804,,,abc
5661,,12/31/2024,  1500  
6869,  4845  ,06/13/2023,500.50
12277,3150,11-02-2023,2335
933,  3315  ,,4218
14424,2867,,  1500  
16559,3404,19-01-2023,3586
1007,5546,2023/11/19,440
1521,  3718  ,,abc
11580,,  2023-05-13  ,
4398,  4779  ,2022/10/08,2478
15318,3938,,4709
9166,,,
4974,2126,16-11-2022,1230
472,3079,  2022-02-15  ,3555
1692,2919,2022-04-10 00:00:00,4092
7613,  4717  ,  2023-10-05  ,  1500  
291,,02/01/2023,1097
12317,3479,,4508
15777,5287,2024-05-21 00:00:00,abc
4709,2474,2022/12/21,abc
6502,2670,12/25/2024,500.50
12498,  3834  ,05/04/2023,4516
14899,  1814  ,2022/08/30,4687
10928,  117  ,29-09-2023,500.50
17256,  5381  ,,  1500  
8030,,  2024-07-08  ,4618
1971,95,,1513
11539,  1170  ,15-11-2024,2074
181,5282,06-05-2022,
1882,,04/24/2023,abc
7852,,  2022-08-12  ,abc
19998,  3443  ,2022-04-24 00:00:00,
7004,5719,04/26/2024,  1500  
13266,2652,,abc
8436,3673,,abc
8523,5036,  2022-04-13  ,abc
8148,2098,,abc
6677,  5288  ,17-06-2022,3976
4967,  287  ,02-01-2023,500.50
1752,  4600  ,07/17/2022,3237
8521,  299  ,15-10-2023,  1500  
16775,1216,  2022-04-26  ,  1500  
8491,  2107  ,2024-09-24 00:00:00,abc
928,  612  ,05/15/2023,500.50
10552,4291,  2022-09-14  ,500.50
16527,,2023-01-21 00:00:00,1509
16174,,2022/01/28,abc
15831,  745  ,2024/06/07,
12767,2400,12-04-2023,
9396,  296  ,  2022-01-28  ,abc
9480,  3802  ,,abc
925,  3663  ,  2024-11-07  ,abc
3817,  2968  ,,1522
8876,4256,2024-04-27 00:00:00,  1500  
6265,,  2023-02-05  ,1869
15243,,07-02-2024,500.50
690,,25-02-2024,3277
14876,  3577  ,11/30/2023,abc
17865,4713,2023/06/23,446
1067,  5072  ,2023/04/03,1013
6783,,29-01-2023,3897
19143,  932  ,2023/02/06,1404
17812,  5061  ,2023/01/05,abc
6756,,08/30/2024,419
7499,,28-12-2023,  1500  
7420,  672  ,  2024-05-10  ,
2840,  2377  ,2024/04/07,500.50
4590,,2022/04/02,  1500  
942,,06/27/2024,  1500  
14715,23,  2022-05-27  ,500.50
17404,1892,2022/09/05,  1500  
15099,  3505  ,11/15/2023,  1500  
5535,,2022-09-06 00:00:00,500.50
305,4101,,  1500  
3697,,,3314
16078,,06/19/2023,247
8703,5441,  2024-09-01  ,  1500  
2348,  2451  ,2023/09/22,  1500  
14122,5922,,
169,  632  ,  2024-03-08  ,  1500  
1627,,2023-12-17 00:00:00,500.50
8210,,2024/05/22,  1500  
12209,,10/03/2022,  1500  
80,603,2022-08-29 00:00:00,498
7054,3256,02/04/2024,  1500  
12382,  1436  ,2022-08-01 00:00:00,
19240,  201  ,  2023-05-03  ,
8893,  4634  ,  2023-06-19  ,3966
14295,3905,  2024-02-22  ,abc
7684,  970  ,2024-09-23 00:00:00,2444
12754,,01-04-2022,  1500  
19845,  1234  ,  2022-06-25  ,500.50
17798,,2022-02-19 00:00:00,abc
19907,,  2022-07-01  ,1296
15803,,2022-03-13 00:00:00,
5472,  3109  ,2023/09/03,2112
10730,,17-09-2024,  1500  
2035,,2024-03-09 00:00:00,
9248,4717,06/18/2023,  1500  
17091,4753,2022-02-07 00:00:00,abc
17107,,  2022-10-04  ,
4663,,05-09-2024,abc
8973,2197,  2023-07-18  ,
679,5522,  2023-08-07  ,abc
11390,,01/21/2022,500.50
11,,,
14834,  841  ,2024/08/01,  1500  
8309,  4552  ,  2022-10-03  ,2282
806,  4898  ,03/14/2024,abc
5880,4116,,2984
14484,,17-02-2023,4740
6618,,12/25/2024,abc
7343,1748,2022/10/04,177
10921,,2023-11-24 00:00:00,abc
9861,129,2023-04-29 00:00:00,800
8540,5385,12/01/2022,3414
5995,  4335  ,2024/04/22,3145
17117,  4891  ,2023/02/05,
1704,,2023-04-22 00:00:00,  1500  
11949,  3065  ,  2023-05-02  ,3387
4021,  2942  ,,4924
6184,5276,2024-12-02 00:00:00,
5383,4958,  2024-02-01  ,3937
7918,,2024-02-11 00:00:00,500.50
12945,,2022/01/22,3849
11213,  1336  ,,209
537,1214,2024-02-20 00:00:00,abc
17172,,  2022-02-15  ,abc
690,,25-02-2024,3277
17777,,10/09/2022,2030
8741,,,500.50
15466,1414,,500.50
14852,,2022-02-21 00:00:00,  1500  
6823,,,abc
6033,  3184  ,2024/07/04,500.50
13874,  85  ,,abc
6387,2356,,
9120,,2022/11/12,abc
15883,,11-03-2023,4315
2797,2546,14-07-2023,500.50
14976,4634,2024-07-07 00:00:00,500.50
7126,389,2024/07/14,abc
14093,,2023/11/02,
5698,  4681  ,2024-12-02 00:00:00,abc
3202,,,  1500  
15914,  4623  ,09/17/2023,3254
8023,4768,03-12-2022,1679
7374,  5770  ,2023/02/26,abc
795,,2024/10/25,
13791,  3517  ,,  1500  
15839,  4824  ,03/16/2024,500.50
16257,  4225  ,,
16161,,04-12-2024,500.50
8580,,  2024-07-04  ,1263
19778,5770,  2022-11-27  ,500.50
13639,  5873  ,2023-10-19 00:00:00,2344
4825,,2023/06/16,
8306,,  2024-06-01  ,500.50
9244,  939  ,2022/12/15,500.50
12475,  2497  ,2023-04-10 00:00:00,
4616,  2901  ,2024/05/05,
10475,  4406  ,2022/08/01,
19502,,04/14/2023,  1500  
11643,  3018  ,,4756
7310,,2024-04-09 00:00:00,
19864,3851,  2023-11-15  ,
2067,722,2022-11-19 00:00:00,3349
18134,  1809  ,05/18/2023,1834
7927,4410,10-10-2022,
1444,  623  ,2022/12/18,1052
9299,,15-03-2022,1006
8017,,03/28/2023,  1500  
552,,  2024-06-15  ,abc
4529,2595,,abc
11076,4853,2024-08-08 00:00:00,
864,,06-03-2024,3518
2288,  422  ,  2022-02-10  ,4885
19406,  4632  ,2022/03/16,500.50
722,  79  ,,2638
10018,,2022-04-16 00:00:00,abc
16155,824,  2023-08-23  ,
6043,4177,  2024-11-15  ,696
15622,,2024-01-22 00:00:00,
353,,05/03/2022,abc
14739,2060,17-03-2022,500.50
1021,1369,03/08/2023,
12103,,  2024-06-29  ,500.50
1581,,2022/01/02,1669
14108,  619  ,  2024-10-28  ,500.50
17336,1803,2023-05-11 00:00:00,
9241,  3474  ,  2024-02-29  ,4234
11653,,2024-12-27 00:00:00,abc
161,654,2023/02/04,  1500  
885,,  2024-10-20  ,
10005,2779,,2764
10189,2438,04-11-2024,abc
9049,1611,2022-09-05 00:00:00,2732
11236,  2030  ,2022/06/09,2793
18206,  1678  ,23-03-2024,  1500  
13298,  21  ,  2023-08-31  ,3362
5051,,11/02/2024,2882
6019,  4463  ,2023-10-16 00:00:00,2467
759,5276,07-10-2022,4805
121,4516,02/08/2023,
8406,5199,2024/09/23,3574
8759,1115,09/22/2023,4502
17649,2976,,  1500  
13317,  4376  ,  2023-06-28  ,abc
7462,  5857  ,2022/01/29,  1500  
6798,5153,,500.50
5047,1017,01/21/2024,abc
13945,,04-11-2023,
9130,1245,2023/03/16,500.50
9089,3700,,3458
14482,,,3955
316,,09/21/2024,4154
7267,,  2024-11-09  ,877
6534,,2024-11-20 00:00:00,abc
662,1895,,
5718,  4872  ,,1218
15930,,10/08/2022,500.50
7379,  2183  ,2024-04-26 00:00:00,
10471,,,809
11720,,04/04/2024,abc
14234,644,  2023-09-18  ,abc
11512,,17-11-2023,abc
16615,1568,  2023-03-23  ,1609
4192,3102,2023/09/25,
15232,  2186  ,22-03-2022,  1500  
6809,2922,,2662
11838,4853,04/06/2023,1369
11892,,09/22/2022,
722,  79  ,,2638
5789,  1155  ,20-06-2023,
15972,  4554  ,,500.50
7843,  1684  ,2022-10-07 00:00:00,  1500  
1178,,  2023-01-07  ,  1500  
11644,2668,2023-02-24 00:00:00,abc
2274,  3113  ,,236
13357,  2381  ,17-07-2023,610
310,2278,03/10/2022,  1500  
13479,  628  ,08-01-2024,3940
3353,203,17-02-2022,4986
16913,3884,10/09/2022,925
2778,,  2024-02-07  ,999
12274,,09/18/2023,2511
9588,,  2023-07-17  ,
17750,4143,03/29/2023,500.50
19673,  5260  ,2022-10-31 00:00:00,abc
14001,,2024/08/28,110
9134,,07/07/2024,  1500  
14512,  5297  ,27-11-2022,  1500  
11943,5673,2024-09-02 00:00:00,abc
15985,  4739  ,2022-09-13 00:00:00,abc
5380,  187  ,06/17/2023,4643
7599,5344,,1513
8489,,,2848
8982,675,10-03-2024,500.50
4251,  1073  ,,abc
8549,,2023/08/21,abc
8342,,10/25/2023,  1500  
6404,  1357  ,18-01-2024,4077
7797,,2023/06/27,abc
8754,  4947  ,2023-02-24 00:00:00,4286
15734,  3223  ,  2024-09-03  ,151
16277,  2646  ,09/12/2022,  1500  
17259,,2023/11/20,  1500  
1991,5798,  2024-05-15  ,  1500  
17276,2632,  2022-02-05  ,3605
4227,  1949  ,,abc
2615,  3738  ,,
5859,,13-01-2024,500.50
15670,,2022-07-29 00:00:00,
2175,  4749  ,2024-09-10 00:00:00,
5926,,  2023-03-20  ,
11594,  3487  ,2023/06/01,  1500  
13067,  1353  ,20-07-2023,4894
10502,  4339  ,,  1500  
14050,  3612  ,2023/05/08,  1500  
11138,  5120  ,05/18/2024,500.50
18062,,  2022-02-15  ,  1500  
19246,2752,26-07-2022,
13561,,06-10-2024,500.50
6311,  2687  ,2022/01/07,abc
8031,,2022/06/21,abc
9259,5976,2023-10-14 00:00:00,4664
6979,1024,,
8419,,,500.50
19672,3412,2023/10/18,4642
10045,  3104  ,2024/06/02,491
4359,,16-04-2023,2172
14004,  1031  ,,abc
546,515,  2023-05-20  ,491
18602,  3566  ,2023-04-26 00:00:00,4738
4470,429,2023-05-12 00:00:00,420
11797,4905,2023-12-12 00:00:00,
15295,,  2024-06-10  ,500.50
16432,2776,2024/05/22,abc
14732,  4931  ,  2023-02-28  ,
1630,,2024-05-15 00:00:00,3981
12217,  3362  ,2023/10/09,3280
5181,  3104  ,  2024-12-10  ,3795
14013,,2022/10/10,500.50
11192,1087,2022/04/18,2161
59,1051,2024/11/24,119
16256,4192,02-11-2024,
9115,278,  2023-10-22  ,  1500  
16535,10,2022/05/11,  1500  
3752,1850,03-06-2022,500.50
9226,,20-07-2023,
14222,  383  ,11/21/2022,500.50
6863,,2022/05/16,abc
5327,4674,  2024-04-24  ,2711
11555,,  2023-10-01  ,3812
11714,  5959  ,23-11-2024,abc
7307,  1762  ,2024-01-07 00:00:00,2825
1952,,2023-12-13 00:00:00,2629
19616,1675,2024-04-28 00:00:00,500.50
15260,,2022/05/26,2576
13413,  1451  ,  2024-05-05  ,abc
17526,  706  ,2023-05-10 00:00:00,abc
16953,,  2022-11-06  ,
9083,  2937  ,,
4424,,2024-03-29 00:00:00,abc
8256,  3172  ,,500.50
12837,  3037  ,11/30/2022,abc
6028,  436  ,,1157
2876,  4082  ,10/01/2022,1484
12964,,,500.50
12250,  404  ,20-01-2022,1677
8975,  5304  ,07/26/2023,2064
7488,,2022-03-04 00:00:00,  1500  
8830,  1885  ,09/16/2022,936
18903,  2906  ,  2024-07-16  ,500.50
5412,,  2023-04-30  ,500.50
9174,,2024-11-16 00:00:00,500.50
11672,  2584  ,2024/09/03,
6772,,  2023-04-13  ,abc
8078,  2495  ,03-07-2022,
4597,,2023/10/21,4471
17662,  980  ,01/31/2024,2924
11197,,2023-08-06 00:00:00,
16974,  4104  ,,2305
1161,1868,,
5699,  3338  ,2024/03/13,  1500  
15256,,,abc
14362,  2100  ,02/13/2022,
9683,4816,2024-01-29 00:00:00,500.50
15773,  2138  ,2024-02-14 00:00:00,500.50
18321,  4658  ,10/03/2023,3557
13875,  2480  ,2024-08-20 00:00:00,2393
17895,,07/07/2024,
1506,5979,  2023-11-06  ,
674,  1373  ,12/15/2023,  1500  
8013,,,4298
19206,,  2022-07-16  ,
18326,,  2022-03-02  ,  1500  
7045,3823,2022-10-03 00:00:00,4257
11280,  158  ,  2023-05-07  ,
10673,  4598  ,  2022-12-21  ,
4570,  1203  ,28-01-2022,  1500  
1202,  4695  ,02/22/2023,2425
10436,  2353  ,18-12-2022,abc
12306,5474,  2023-10-06  ,abc
19134,2578,23-05-2024,2085
10720,  3860  ,24-05-2022,abc
7022,  1028  ,,abc
17341,2605,,  1500  
2419,,03-09-2023,935
7894,,,4535
816,  592  ,30-08-2022,
12064,  888  ,  2023-04-23  ,
15164,  2606  ,2022-01-27 00:00:00,4515
2988,,2023/03/28,abc
731,,2022/03/23,911
15322,,2024/01/19,513
749,,2023-04-08 00:00:00,500.50
18734,  414  ,,  1500  
7657,,2024-11-01 00:00:00,2941
11330,4406,2023-08-28 00:00:00,191
13906,,2023/06/20,3176
11950,  2934  ,  2022-11-05  ,  1500  
4091,,01-10-2023,abc
15616,  4980  ,2024-06-28 00:00:00,4640
497,  488  ,,500.50
492,5394,11/13/2023,
8621,3753,17-12-2023,4441
10546,  2609  ,11-06-2022,1073
5,2839,  2022-09-30  ,3682
2071,,,1042
13078,,2023-04-08 00:00:00,
10773,637,2023-03-22 00:00:00,
577,,2024-12-09 00:00:00,  1500  
10387,,2024/07/04,
8776,2627,,1277
307,,30-06-2024,565
6970,  1595  ,2023-05-20 00:00:00,abc
7256,  4137  ,02/19/2022,500.50
7781,2419,,4671
15445,  2748  ,,abc
69,5087,,abc
6539,,2022-02-23 00:00:00,abc
14988,,2024-10-28 00:00:00,abc
19758,  5703  ,,  1500  
92,37,2023/12/09,3800
2009,2050,,
3077,,  2024-04-19  ,4076
17679,404,13-06-2023,abc
3823,1490,2024/11/01,500.50
17302,,2022-09-11 00:00:00,  1500  
6947,,04-04-2022,927
18010,4001,,  1500  
8333,  2631  ,20-11-2022,
9145,  3841  ,  2024-02-16  ,500.50
15011,,,4345
934,,  2022-02-09  ,4130
5068,,06/02/2022,abc
10698,3715,2023/10/31,
5548,,27-01-2022,746
3452,  5498  ,  2024-07-13  ,4374
1433,,02/17/2023,
4162,2494,2022-07-05 00:00:00,1620
11182,  2459  ,07-01-2022,1697
11612,  5644  ,07/26/2023,abc
9261,120,2024-01-10 00:00:00,
6196,  4038  ,15-06-2024,  1500  
19517,705,2022/07/06,
13461,  4421  ,11/02/2023,abc
19592,4844,2022/12/04,abc
11700,2206,06-09-2024,1572
10683,579,09/08/2024,  1500  
13340,,2024-03-09 00:00:00,abc
15008,4303,10/20/2023,3046
13164,,2023-12-18 00:00:00,abc
3193,  4637  ,24-03-2022,2920
16600,,  2023-01-15  ,
1894,  2387  ,24-03-2023,  1500  
1776,  1694  ,  2023-04-05  ,
1716,  5919  ,2022/08/21,abc
9144,158,2024-11-17 00:00:00,abc
10496,,03/09/2024,abc
9176,4805,2022/10/02,abc
587,  2790  ,  2023-02-05  ,1920
7062,,02/10/2022,500.50
7548,  4376  ,2024/06/17,  1500  
17772,4811,2023/02/01,  1500  
2733,  5446  ,  2024-09-05  ,abc
2077,,2022-09-01 00:00:00,2293
9050,,  2022-11-23  ,2725
10689,  5877  ,2024-12-16 00:00:00,704
8687,  3067  ,11/06/2022,abc
14130,  435  ,2024/03/17,
17758,  721  ,2022-08-08 00:00:00,abc
3958,,,
15887,,,  1500  
12203,  864  ,  2023-04-05  ,513
19655,,,3457
14460,,  2024-05-13  ,4476
6005,  3752  ,  2024-08-01  ,2911
3034,  70  ,12/30/2024,4628
302,  2084  ,11/06/2022,
409,,,3703
16669,  1591  ,2023-05-11 00:00:00,abc
6895,,,  1500  
4181,2072,2022/07/15,  1500  
13898,  1834  ,2023-01-06 00:00:00,
14180,  374  ,  2022-06-17  ,  1500  
15264,3183,2024/05/31,2690
13341,  4324  ,2024-12-26 00:00:00,500.50
13480,  5438  ,,
19302,  4926  ,22-12-2023,  1500  
3659,  5879  ,  2022-02-23  ,
1519,,  2023-06-13  ,500.50
1029,3324,2022/12/31,abc
15242,  1750  ,  2022-12-01  ,2014
344,  4248  ,,601
5753,1852,,  1500  
6418,  5013  ,  2022-07-21  ,
2900,  2718  ,,500.50
647,  3416  ,,500.50
16166,  2702  ,12-02-2023,abc
6155,3622,,
18846,  1170  ,20-06-2023,1723
5064,3709,2023/10/06,500.50
17448,  3789  ,  2023-06-12  ,  1500  
3038,,02/13/2022,  1500  
6479,,  2024-07-01  ,abc
10474,  3341  ,07/26/2022,abc
18507,,2022/03/11,abc
910,5684,,2179
13977,1694,2023/11/30,  1500  
5268,  3829  ,2022/06/17,3565
8978,5194,2022-03-23 00:00:00,4838
19598,,,4262
17911,3523,  2024-10-05  ,  1500  
5257,,2024/08/24,1078
10864,2524,,500.50
17310,  329  ,2023-04-19 00:00:00,209
8852,1607,  2024-01-08  ,500.50
608,  4727  ,,1935
8758,,2022/08/05,266
18951,,2023/05/07,389
1098,  443  ,05/22/2024,1767
11857,,11/16/2022,abc
19820,2274,  2023-04-08  ,  1500  
16895,,2024-03-30 00:00:00,abc
14714,,27-05-2024,500.50
6059,3563,2023-09-03 00:00:00,  1500  
8889,,  2022-10-28  ,500.50
18480,  1901  ,  2022-07-07  ,  1500  
16845,  3716  ,2024/04/16,  1500  
19017,,,500.50
18901,2435,  2024-07-22  ,abc
17520,  3159  ,,abc
1084,  1573  ,2022/04/06,abc
16989,,  2024-08-09  ,627
4002,  4716  ,  2022-01-27  ,abc
15568,,  2024-12-06  ,4661
12806,233,2023/06/26,4138
18824,,,4364
4811,2027,2024/12/08,  1500  
10746,1918,19-03-2023,2907
844,  487  ,2023/07/09,549
8585,  2885  ,22-03-2024,abc
2661,2455,01/03/2023,2151
8752,  1667  ,03/05/2022,2819
3685,,15-04-2022,500.50
15744,,,
670,  5863  ,  2022-03-18  ,
15977,  1692  ,  2022-08-26  ,
7083,  552  ,,  1500  
19892,2176,  2022-10-04  ,2141
16567,3226,,4656
3675,502,03-10-2022,
1874,  5285  ,,  1500  
11394,5355,  2022-12-28  ,
4679,  3497  ,  2024-05-02  ,abc
19577,1,2022-10-29 00:00:00,
2309,  70  ,  2024-04-10  ,  1500  
2808,  4878  ,06/28/2022,  1500  
1320,  5017  ,27-10-2022,4649
17947,  2511  ,  2024-08-22  ,500.50
12390,  5138  ,2022/04/08,425
9132,,2024/07/30,500.50
8155,5954,2022/03/19,500.50
1677,3597,  2023-12-07  ,500.50
19020,5629,23-07-2024,abc
60,435,  2024-02-28  ,  1500  
13088,3212,  2023-11-02  ,abc
6357,1420,10-11-2024,
13207,  211  ,08/20/2022,2843
3274,,2022/02/06,
4140,  4878  ,,  1500  
7869,,,abc
15342,,03/16/2023,1764
17920,  3290  ,13-10-2023,500.50
13763,5351,11/20/2023,abc
19563,,04-07-2023,1075
8935,  2326  ,2024-02-27 00:00:00,
703,  5547  ,07-10-2024,  1500  
2787,,2023/05/07,abc
19908,  2506  ,2022-09-15 00:00:00,500.50
17983,,,3313
9390,,28-02-2022,
3453,,07-01-2022,500.50
19426,,2024-03-24 00:00:00,1107
747,32,2024-03-22 00:00:00,  1500  
4577,,  2023-04-21  ,abc
12951,1203,2022-06-25 00:00:00,500.50
9507,  4322  ,2024-05-06 00:00:00,  1500  
15513,  1845  ,2024-07-16 00:00:00,500.50
1274,2846,2022/10/28,
282,2573,2023-09-11 00:00:00,  1500  
1154,  4753  ,2022-01-01 00:00:00,4144
13603,5186,2024-08-15 00:00:00,500.50
15987,5985,11/01/2024,  1500  
412,,2022-03-19 00:00:00,abc
5721,665,  2024-03-01  ,
10249,1962,05-01-2023,500.50
3718,4534,09-05-2024,4937
2993,  3432  ,2022/07/08,500.50
11201,  4849  ,2024/10/31,3494
6364,  3898  ,  2024-06-19  ,abc
11935,  4190  ,,111
6405,  5866  ,,  1500  
2698,,  2024-01-31  ,500.50
1868,3304,,500.50
1603,,  2023-04-07  ,abc
15586,599,2024/03/22,  1500  
11031,  1857  ,  2024-02-15  ,500.50
13893,  900  ,,  1500  
3487,,  2022-03-17  ,  1500  
7647,,  2023-11-22  ,
8680,2364,2023-10-11 00:00:00,4395
3251,  5405  ,2024-06-30 00:00:00,531
14451,  4360  ,10/07/2024,500.50
313,  2758  ,24-09-2022,
4316,2048,,abc
4702,1705,,2041
17692,  5266  ,  2024-06-24  ,
1203,  2413  ,2023-04-03 00:00:00,500.50
1452,  761  ,25-05-2024,4039
829,,2024-10-13 00:00:00,
504,  1022  ,  2024-07-26  ,500.50
18145,  3661  ,2022-10-24 00:00:00,2710
8515,  5438  ,23-05-2024,  1500  
11996,  2975  ,2023-04-17 00:00:00,abc
8296,  3337  ,,500.50
13514,2394,2023-06-28 00:00:00,
15385,4396,  2022-12-18  ,  1500  
9768,,2023/10/13,500.50
5824,  11  ,04-06-2024,3491
8869,,2022-03-22 00:00:00,abc
9738,,  2023-03-19  ,500.50
4403,,,abc
13707,,2024/11/21,3613
11543,  4600  ,02/10/2022,  1500  
15453,,,
19518,5659,2023/02/17,500.50
4530,  989  ,28-09-2022,
13158,1553,2024/10/10,
12953,  4962  ,07/05/2024,  1500  
18037,  3106  ,  2024-11-01  ,abc
14972,  4420  ,,500.50
4677,  3272  ,03-01-2024,abc
1755,5282,2022/11/13,118
16824,,2022-03-08 00:00:00,  1500  
19789,2986,20-03-2022,
1566,,03/24/2023,500.50
40,  5209  ,,3286
4944,  4447  ,12/28/2023,4074
3971,,21-06-2022,3805
7902,,,
334,,09/12/2023,293
9288,  4197  ,2024/10/01,4511
17991,5420,  2024-04-14  ,abc
6602,  4673  ,2022/10/29,3540
17633,  5621  ,01-09-2022,2896
1061,4058,2022-06-24 00:00:00,2364
7123,2158,  2023-07-18  ,3253
13412,  4778  ,,2950
1050,,  2022-06-28  ,
1453,,  2023-08-07  ,500.50
7700,  875  ,09-07-2022,
13407,,,
14837,1253,03-04-2022,  1500  
2116,3790,,3256
16766,101,  2023-04-15  ,  1500  
2666,  873  ,  2024-11-09  ,abc
7550,  4168  ,  2022-02-28  ,500.50
8819,  5663  ,,2252
5106,  4657  ,12/21/2023,  1500  
16800,1074,02/20/2024,  1500  
3887,5248,2023/12/01,500.50
19372,,  2023-09-17  ,542
5598,1628,2022/07/29,
16008,  5069  ,  2023-01-02  ,500.50
15472,721,08/11/2023,abc
9711,  119  ,2024/01/19,abc
5088,,  2024-06-28  ,500.50
372,  5518  ,08-08-2022,1331
5829,  2551  ,  2022-09-15  ,
7399,  5166  ,,abc
12736,  5866  ,,
17857,5360,,341
17972,  2101  ,05/17/2023,631
4075,,2022-07-12 00:00:00,
5517,4738,,  1500  
6409,  2626  ,15-01-2022,abc
6549,,14-09-2022,2287
15663,,03-08-2022,  1500  
19633,,2022-06-14 00:00:00,  1500  
18360,3343,18-03-2023,  1500  
5314,,04/13/2023,1852
18392,  3205  ,  2022-11-15  ,500.50
2413,  4704  ,2022-07-06 00:00:00,2534
7303,  4405  ,2023-08-07 00:00:00,  1500  
18019,3813,2023/05/22,2363
19863,,,3881
19276,230,05/28/2024,  1500  
386,797,2023/10/19,2989
9908,  931  ,  2023-07-22  ,4058
11973,  832  ,2023/07/05,  1500  
7466,4189,23-01-2022,3904
8559,4965,,725
11777,,2023-06-20 00:00:00,500.50
16892,  5049  ,11/29/2024,abc
15225,,06/03/2022,  1500  
6605,  2299  ,2024/08/14,abc
17661,  1236  ,,2330
14618,  4059  ,2023/08/10,500.50
4406,  1195  ,05/13/2023,842
15392,,,
19400,,11/26/2022,
16217,,  2023-01-11  ,
5150,572,,500.50
8004,5598,2024-02-09 00:00:00,
902,  4252  ,,abc
18898,  5761  ,01/27/2022,abc
13224,3654,2023-02-10 00:00:00,
15627,1384,03/29/2024,
10800,  5946  ,2024-02-27 00:00:00,1768
16743,  2830  ,  2024-08-21  ,abc
3930,  1929  ,  2023-07-20  ,500.50
6487,  4531  ,2023-08-29 00:00:00,500.50
8447,,,abc
132,  3687  ,  2024-07-30  ,186
20,,2023-04-25 00:00:00,  1500  
1909,  2351  ,2023-12-13 00:00:00,3810
866,  5943  ,27-01-2024,  1500  
19874,2635,09/09/2024,4759
3061,,08-06-2024,abc
9383,2732,2022-10-12 00:00:00,321
1158,,2024/09/30,  1500  
13329,491,03/27/2022,3057
6596,2549,  2024-12-29  ,500.50
5233,4913,04/15/2024,abc
13730,1573,,  1500  
6814,2143,09/17/2023,3357
17773,  3102  ,2023-07-24 00:00:00,762
8779,  3850  ,12/31/2022,2606
6337,3714,22-03-2022,1941
13764,  4103  ,  2024-10-15  ,  1500  
346,,  2023-01-16  ,
7993,,12/28/2023,
4975,396,2022-08-03 00:00:00,1228
17694,  5948  ,  2023-06-09  ,500.50
19503,3916,01-12-2023,3554
4087,  1571  ,04-02-2022,500.50
2657,,,  1500  
19562,2040,  2024-02-25  ,3456
132,  3687  ,  2024-07-30  ,186
6160,,  2023-07-08  ,4731
4887,  1274  ,2024-09-08 00:00:00,  1500  
7114,5298,,1410
3614,,,
11671,158,2023/03/19,  1500  
49,,03/01/2022,  1500  
6117,  2628  ,18-11-2022,500.50
9606,,07/03/2022,4449
8840,1844,2024-05-11 00:00:00,abc
7498,,  2022-11-09  ,abc
17833,,2023/04/01,  1500  
17740,3506,,500.50
16454,4449,2022/05/26,  1500  
12120,2844,2024-12-29 00:00:00,4432
691,2851,20-05-2022,
1548,  3329  ,2022-02-24 00:00:00,500.50
5097,2844,28-10-2023,500.50
907,  5669  ,07/22/2024,4526
3621,  5545  ,,abc
10405,2615,24-05-2022,1885
2486,  5998  ,,500.50
12093,,2024/02/01,500.50
502,  2757  ,07/19/2023,1089
12839,1716,,3559
570,780,,abc
16050,  75  ,  2023-01-17  ,3179
9641,  1185  ,2022/08/06,abc
3608,,  2024-08-12  ,500.50
920,,08-12-2022,
8307,,02-09-2023,
8619,1289,2024/02/09,3912
7060,  4673  ,27-07-2022,2007
652,,,433
17702,,  2023-05-23  ,abc
17414,5235,,500.50
12039,4403,2023/12/29,
829,,2024-10-13 00:00:00,
17785,,,3084
4736,  5455  ,12/13/2024,
962,2412,2024/07/27,1064
13984,4701,07/29/2024,3870
19785,,2023-03-29 00:00:00,  1500  
2196,,2023/10/12,
12730,  2444  ,05-07-2024,  1500  
2606,3933,2023-07-03 00:00:00,3356
5357,,05/03/2023,500.50
2477,,12/19/2022,1901
19740,4642,10-11-2023,
783,,  2024-09-26  ,abc
4542,  5612  ,2023-09-10 00:00:00,abc
16928,,19-10-2023,1988
8757,,  2022-03-08  ,4326
6011,,,  1500  
17690,,01-01-2022,1813
3805,3669,02-09-2024,4387
16990,775,,
4481,,2024/04/01,500.50
17307,  1882  ,2024/04/13,
1568,  60  ,07/20/2022,  1500  
15199,,  2022-05-20  ,3880
9362,  1700  ,,abc
93,  1257  ,15-03-2024,3129
9437,,  2023-09-21  ,500.50
11519,,04-03-2024,4127
36,,,  1500  
19644,3506,09/14/2023,
19811,  533  ,  2024-09-14  ,3830
15005,  857  ,,500.50
1130,,2022-09-01 00:00:00,977
14778,,2023/09/14,abc
13460,115,2024/09/02,500.50
2790,  5473  ,2023/02/20,abc
146,3676,11/18/2022,
11940,  50  ,12/08/2023,abc
1112,,2024/07/21,3183
15647,5053,  2023-10-05  ,
7911,  2107  ,  2023-10-31  ,
9224,  2225  ,  2023-12-05  ,563
19947,  489  ,2024-10-18 00:00:00,abc
7988,2085,  2023-02-22  ,abc
16132,  4684  ,  2022-04-14  ,3190
8245,  2733  ,10/01/2024,500.50
16366,4142,2023/01/23,abc
3091,5611,07-07-2024,  1500  
9276,5164,2022-09-23 00:00:00,2376
14263,3645,01/13/2023,1237
3909,  1294  ,05-08-2023,abc
10644,,  2024-01-18  ,  1500  
962,2412,2024/07/27,1064
7302,,2024-02-29 00:00:00,  1500  
